"Time","Level_mm","Battery_vott","AccumulatedRainfall_mm","Rainfall_mm"
2018-07-20 11:11:48,0.5481523025,13.194,880.872,0
2018-07-20 12:22:48,0.5584301581,13.23798,880.872,0
2018-07-20 12:41:19,0.5652820619,13.3406,880.872,0
2018-07-20 13:11:11,0.5687080138,13.23798,880.872,0
2018-07-20 14:27:31,0.6749125224,13.32594,880.872,0
2018-07-20 14:44:45,0.6646346667,13.39924,880.872,0
2018-07-20 15:11:14,0.6749125224,13.35526,880.872,0
2018-07-20 16:41:24,0.6851903781,13.3406,880.872,0
2018-07-20 17:13:12,0.6475049073,12.95944,880.872,0
2018-07-20 17:42:45,0.6543568111,13.16468,880.872,0
2018-07-20 18:51:34,0.68861633,12.78352,880.872,0
2018-07-20 19:11:12,0.6749125224,12.76886,880.872,0
2018-07-20 19:46:23,0.6338010997,12.76886,880.872,0
2018-07-20 20:16:24,0.6440789554,12.76886,880.872,0
2018-07-20 20:43:03,0.6440789554,12.7542,880.872,0
2018-07-20 22:11:19,0.6372270516,12.71022,880.872,0
2018-07-20 22:41:15,0.6372270516,12.6809,880.872,0
2018-07-21 00:14:16,0.6200972922,12.69556,880.872,0
2018-07-21 00:41:21,0.6132453884,12.69556,880.872,0
2018-07-21 01:12:44,0.6166713403,12.69556,880.872,0
2018-07-21 02:19:06,0.6063934846,12.6809,880.872,0
2018-07-21 02:41:25,0.6029675327,12.6809,880.872,0
2018-07-21 03:12:59,0.6063934846,12.66624,880.872,0
2018-07-21 04:22:23,0.5995415808,12.65158,880.872,0
2018-07-21 04:41:23,0.5995415808,12.62226,881.126,0.254
2018-07-21 05:11:22,0.5961156289,12.65158,881.126,0
2018-07-21 06:27:19,0.6029675327,12.63692,881.126,0
2018-07-21 06:43:30,0.6063934846,12.65158,881.126,0
2018-07-21 07:11:19,0.6029675327,12.6809,881.126,0
2018-07-21 08:11:22,0.5995415808,12.73954,881.126,0
2018-07-21 08:43:10,0.5961156289,12.76886,881.126,0
2018-07-21 09:15:23,0.6406530035,12.79818,881.126,0
2018-07-21 10:12:50,0.6372270516,12.88614,881.126,0
2018-07-21 10:41:15,0.6372270516,13.10604,881.126,0
2018-07-21 11:11:14,0.6372270516,13.23798,881.126,0
2018-07-21 12:17:56,0.6338010997,13.16468,881.126,0
2018-07-21 12:41:34,0.6372270516,13.15002,881.126,0
2018-07-21 13:11:18,0.6406530035,13.3406,881.126,0
2018-07-21 14:29:12,0.6509308592,13.36992,881.126,0
2018-07-21 14:41:17,0.6543568111,13.50186,881.126,0
2018-07-21 15:13:16,0.6440789554,13.57516,881.126,0
2018-07-21 16:24:48,0.6475049073,13.75108,881.126,0
2018-07-21 16:41:28,0.6509308592,13.32594,881.126,0
2018-07-21 17:11:14,0.6612087148,13.38458,881.126,0
2018-07-21 18:45:34,0.6612087148,12.8275,881.126,0
2018-07-21 19:11:17,0.6646346667,12.78352,881.126,0
2018-07-21 19:42:09,0.6406530035,12.79818,881.126,0
2018-07-21 20:11:22,0.6269491959,12.78352,881.126,0
2018-07-21 20:41:18,0.6029675327,12.76886,881.126,0
2018-07-21 21:56:54,0.6166713403,12.7542,881.126,0
2018-07-21 22:13:35,0.6200972922,12.66624,881.634,0.508
2018-07-21 22:41:19,0.6166713403,12.72488,881.888,0.254
2018-07-22 00:11:15,0.6132453884,12.6809,882.396,0.508
2018-07-22 00:41:13,0.6063934846,12.6809,882.65,0.254
2018-07-22 02:13:22,0.592689677,12.69556,882.904,0.254
2018-07-22 02:41:17,0.5858377733,12.69556,882.904,0
2018-07-22 03:11:28,0.5858377733,12.69556,882.904,0
2018-07-22 04:16:45,0.5824118214,12.66624,882.904,0
2018-07-22 04:42:18,0.5824118214,12.66624,882.904,0
2018-07-22 05:11:37,0.5789858695,12.65158,882.904,0
2018-07-22 06:21:04,0.5858377733,12.63692,883.158,0.254
2018-07-22 06:41:21,0.5824118214,12.65158,883.666,0.508
2018-07-22 07:14:20,0.5858377733,12.66624,884.174,0.508
2018-07-22 08:12:07,0.5858377733,12.66624,886.206,2.032
2018-07-22 08:41:17,0.5858377733,12.76886,886.714,0.508
2018-07-22 10:16:03,0.5995415808,12.85682,888.746,2.032
2018-07-22 10:41:13,0.6029675327,13.10604,889.508,0.762
2018-07-22 11:11:47,0.6029675327,13.13536,890.27,0.762
2018-07-22 12:11:40,0.6200972922,13.4139,890.27,0
2018-07-22 12:41:13,0.6200972922,13.45788,890.27,0
2018-07-22 13:13:33,0.6269491959,13.36992,890.27,0
2018-07-22 14:23:09,0.6475049073,13.69244,890.27,0
2018-07-22 14:41:17,0.6338010997,13.60448,890.27,0
2018-07-22 15:11:07,0.6543568111,13.75108,890.27,0
2018-07-22 16:26:55,0.6303751478,13.35526,891.032,0.762
2018-07-22 16:42:35,0.6303751478,13.73642,891.286,0.254
2018-07-22 17:11:19,0.6303751478,13.54584,892.302,1.016
2018-07-22 18:41:29,0.6406530035,12.78352,893.572,1.27
2018-07-22 19:14:09,0.6406530035,12.73954,894.588,1.016
2018-07-22 19:48:52,0.6372270516,12.78352,896.62,2.032
2018-07-22 20:12:35,0.6440789554,12.78352,897.636,1.016
2018-07-22 20:41:26,0.6543568111,12.7542,898.652,1.016
2018-07-22 21:50:52,0.6612087148,12.76886,899.922,1.27
2018-07-22 22:11:25,0.6680606186,12.72488,899.922,0
2018-07-22 22:44:11,0.6714865705,12.7542,899.922,0
2018-07-22 23:54:43,0.6680606186,12.72488,900.176,0.254
2018-07-23 00:11:42,0.6646346667,12.69556,900.684,0.508
2018-07-23 00:41:21,0.6543568111,12.71022,901.954,1.27
2018-07-23 02:15:04,0.6372270516,12.69556,904.748,2.794
2018-07-23 02:41:50,0.6372270516,12.69556,906.78,2.032
2018-07-23 03:13:15,0.6372270516,12.69556,909.066,2.286
2018-07-23 04:11:23,0.6749125224,12.6809,913.638,4.572
2018-07-23 04:41:25,0.6988941856,12.6809,915.67,2.032
2018-07-23 05:17:51,0.7160239451,12.66624,919.226,3.556
2018-07-23 06:15:04,0.7468575121,12.63692,922.782,3.556
2018-07-23 06:41:20,0.750283464,12.66624,924.306,1.524
2018-07-23 07:11:17,0.7400056083,12.69556,926.592,2.286
2018-07-23 07:49:10,0.7365796564,12.6809,930.402,3.81
2018-07-23 08:13:07,0.7913948867,12.66624,934.466,4.064
2018-07-23 08:41:20,0.8188025018,12.69556,937.768,3.302
2018-07-23 10:11:26,0.750283464,12.76886,940.054,2.286
2018-07-23 10:41:07,0.7228758489,12.98876,940.054,0
2018-07-23 12:13:32,0.68861633,13.10604,940.054,0
2018-07-23 12:41:12,0.6714865705,13.23798,940.054,0
2018-07-23 13:17:28,0.6646346667,13.28196,940.054,0
2018-07-23 14:17:15,0.6543568111,13.6338,940.054,0
2018-07-23 14:42:13,0.6543568111,13.57516,940.054,0
2018-07-23 15:11:24,0.6475049073,13.7071,940.054,0
2018-07-23 16:21:00,0.6612087148,12.98876,940.054,0
2018-07-23 16:41:16,0.657782763,13.31128,940.054,0
2018-07-23 17:14:07,0.6509308592,13.194,940.054,0
2018-07-23 18:24:21,0.6406530035,12.84216,940.054,0
2018-07-23 18:41:39,0.6440789554,12.78352,940.054,0
2018-07-23 19:11:21,0.6063934846,12.79818,940.054,0
2018-07-23 19:49:34,0.6098194365,12.7542,940.054,0
2018-07-23 20:11:23,0.6132453884,12.76886,940.054,0
2018-07-23 21:52:49,0.620097292156887,12.72488,940.054,0
2018-07-23 22:11:17,0.620097292156887,12.71022,940.054,0
2018-07-23 22:41:15,0.609819436485778,12.71022,940.054,0
2018-07-23 23:56:57,0.613245388376148,12.69556,940.562,0.508000000000038
2018-07-24 00:13:52,0.606393484595408,12.6809,940.562,0
2018-07-24 00:41:19,0.602967532705039,12.69556,940.562,0
2018-07-24 02:11:30,0.59268967703393,12.65158,941.07,0.508000000000038
2018-07-24 02:41:23,0.589263725143561,12.66624,941.07,0
2018-07-24 04:12:27,0.585837773253191,12.63692,942.086,1.01599999999996
2018-07-24 04:41:24,0.585837773253191,12.63692,942.34,0.254000000000019
2018-07-24 06:16:41,0.582411821362822,12.6076,942.594,0.254000000000019
2018-07-24 06:43:01,0.582411821362822,12.65158,942.594,0
2018-07-24 07:11:25,0.589263725143561,12.65158,942.594,0
2018-07-24 07:51:46,0.585837773253191,12.6809,942.848,0.253999999999905
2018-07-24 08:11:13,0.589263725143561,12.69556,943.356,0.508000000000038
2018-07-24 08:44:09,0.59268967703393,12.73954,943.61,0.254000000000019
2018-07-24 09:47:58,0.5961156289243,12.91546,943.61,0
2018-07-24 10:12:18,0.599541580814669,13.15002,943.61,0
2018-07-24 10:41:12,0.599541580814669,13.1207,943.61,0
2018-07-24 11:59:36,0.59268967703393,13.13536,943.61,0
2018-07-24 12:16:39,0.5961156289243,13.17934,943.61,0
2018-07-24 12:41:45,0.5961156289243,13.45788,943.61,0
2018-07-24 14:11:12,0.602967532705039,13.69244,943.61,0
2018-07-24 14:41:17,0.602967532705039,13.75108,943.61,0
2018-07-24 15:15:14,0.606393484595408,13.64846,943.61,0
2018-07-24 16:14:37,0.599541580814669,13.75108,943.61,0
2018-07-24 16:41:16,0.609819436485778,13.58982,943.61,0
2018-07-24 17:11:22,0.606393484595408,13.32594,943.61,0
2018-07-24 18:20:02,0.613245388376148,12.88614,943.61,0
2018-07-24 18:43:25,0.616671340266517,12.85682,943.61,0
2018-07-24 19:11:27,0.609819436485778,12.79818,943.61,0
2018-07-24 19:44:51,0.589263725143561,12.79818,943.61,0
2018-07-24 20:11:21,0.5961156289243,12.79818,943.61,0
2018-07-24 21:47:23,0.59268967703393,12.76886,943.61,0
2018-07-24 22:13:19,0.5961156289243,12.73954,943.61,0
2018-07-24 22:42:23,0.59268967703393,12.6809,943.61,0
2018-07-24 23:44:20,0.589263725143561,12.73954,943.61,0
2018-07-25 00:11:23,0.582411821362822,12.72488,943.61,0
2018-07-25 00:48:09,0.578985869472452,12.72488,943.61,0
2018-07-25 01:46:33,0.555004206239865,12.69556,943.61,0
2018-07-25 02:11:46,0.548152302459126,12.71022,943.61,0
2018-07-25 02:41:18,0.548152302459126,12.66624,943.61,0
2018-07-25 03:50:24,0.544726350568757,12.69556,943.61,0
2018-07-25 04:15:28,0.548152302459126,12.69556,943.61,0
2018-07-25 04:42:49,0.551578254349496,12.6809,943.61,0
2018-07-25 06:11:23,0.599541580814669,12.65158,943.61,0
2018-07-25 06:41:20,0.599541580814669,12.6809,943.61,0
2018-07-25 07:44:36,0.589263725143561,12.66624,943.61,0
2018-07-25 08:11:12,0.59268967703393,12.7542,943.61,0
2018-07-25 08:41:35,0.5961156289243,12.8275,943.61,0
2018-07-25 09:49:45,0.5961156289243,12.87148,943.61,0
2018-07-25 10:14:19,0.599541580814669,13.00342,943.61,0
2018-07-25 10:41:08,0.551578254349496,12.95944,943.61,0
2018-07-25 11:53:32,0.555004206239865,13.3406,943.61,0
2018-07-25 12:11:15,0.555004206239865,13.194,943.61,0
2018-07-25 12:41:15,0.544726350568757,13.1207,943.61,0
2018-07-25 14:41:12,0.572133965691713,13.25264,943.61,0
2018-07-25 16:17:23,0.582411821362822,13.32594,943.61,0
2018-07-25 16:42:42,0.585837773253191,13.4872,943.61,0
2018-07-25 17:14:21,0.585837773253191,13.17934,943.61,0
2018-07-25 18:13:53,0.582411821362822,12.84216,943.61,0
2018-07-25 18:41:12,0.589263725143561,12.78352,943.61,0
2018-07-25 19:15:17,0.572133965691713,12.78352,943.61,0
2018-07-25 19:46:16,0.558430158130235,12.7542,943.61,0
2018-07-25 20:12:39,0.555004206239865,12.7542,943.61,0
2018-07-25 21:41:33,0.544726350568757,12.71022,943.61,0
2018-07-25 22:11:17,0.555004206239865,12.6809,943.61,0
2018-07-25 22:46:19,0.548152302459126,12.69556,943.61,0
2018-07-25 23:44:55,0.544726350568757,12.69556,943.864,0.254000000000019
2018-07-26 00:11:23,0.544726350568757,12.6809,943.864,0
2018-07-26 00:41:23,0.537874446788018,12.6809,943.864,0
2018-07-26 01:48:51,0.534448494897648,12.65158,944.118,0.254000000000019
2018-07-26 02:14:32,0.52417063922654,12.65158,944.118,0
2018-07-26 02:42:52,0.52417063922654,12.63692,944.372,0.253999999999905
2018-07-26 03:52:18,0.52417063922654,12.62226,944.626,0.254000000000019
2018-07-26 04:11:18,0.52417063922654,12.63692,945.642,1.01600000000008
2018-07-26 04:41:32,0.527596591116909,12.62226,948.69,3.048
2018-07-26 05:57:02,0.531022543007279,12.6076,950.722,2.03199999999993
2018-07-26 06:13:06,0.537874446788018,12.6076,953.008,2.28600000000006
2018-07-26 06:41:21,0.544726350568757,12.62226,953.516,0.507999999999925
2018-07-26 07:47:52,0.555004206239865,12.65158,954.532,1.01600000000008
2018-07-26 08:13:21,0.565282061910974,12.6809,955.04,0.507999999999925
2018-07-26 08:41:49,0.572133965691713,12.62226,956.31,1.26999999999998
2018-07-26 09:43:56,0.582411821362822,12.72488,958.088,1.77800000000002
2018-07-26 10:11:17,0.582411821362822,12.9008,958.596,0.508000000000038
2018-07-26 10:41:23,0.582411821362822,13.06206,959.866,1.26999999999998
2018-07-26 11:55:25,0.5961156289243,13.23798,961.39,1.524
2018-07-26 12:11:59,0.599541580814669,13.25264,962.66,1.26999999999998
2018-07-26 12:41:13,0.602967532705039,13.42856,963.168,0.508000000000038
2018-07-26 13:59:16,0.620097292156887,13.39924,966.978,3.80999999999995
2018-07-26 14:11:20,0.647504907279843,13.50186,967.74,0.762000000000057
2018-07-26 14:42:51,0.664634666731691,13.69244,968.248,0.508000000000038
2018-07-26 16:11:47,0.647504907279843,13.73642,968.502,0.253999999999905
2018-07-26 16:41:15,0.630375147827995,13.75108,968.502,0
2018-07-26 18:15:35,0.606393484595408,12.91546,968.756,0.254000000000019
2018-07-26 18:41:20,0.602967532705039,12.84216,968.756,0
2018-07-26 19:12:19,0.599541580814669,12.79818,968.756,0
2018-07-26 19:41:25,0.5961156289243,12.79818,968.756,0
2018-07-26 20:11:20,0.5961156289243,12.79818,968.756,0
2018-07-26 21:27:07,0.5961156289243,12.76886,968.756,0
2018-07-26 21:43:12,0.5961156289243,12.7542,968.756,0
2018-07-26 22:11:16,0.5961156289243,12.73954,968.756,0
2018-07-26 22:41:39,0.59268967703393,12.73954,968.756,0
2018-07-26 23:41:18,0.582411821362822,12.73954,968.756,0
2018-07-27 00:13:57,0.578985869472452,12.72488,968.756,0
2018-07-27 01:42:43,0.565282061910974,12.6809,969.01,0.254000000000019
2018-07-27 02:11:20,0.565282061910974,12.6809,969.01,0
2018-07-27 02:41:23,0.561856110020605,12.6809,969.01,0
2018-07-27 03:54:45,0.558430158130235,12.69556,969.01,0
2018-07-27 04:11:53,0.555004206239865,12.6809,969.01,0
2018-07-27 04:41:47,0.555004206239865,12.6809,969.01,0
2018-07-27 05:50:44,0.555004206239865,12.66624,969.01,0
2018-07-27 06:15:57,0.555004206239865,12.65158,969.01,0
2018-07-27 06:43:14,0.558430158130235,12.65158,969.01,0
2018-07-27 07:42:15,0.558430158130235,12.69556,969.01,0
2018-07-27 08:11:20,0.558430158130235,12.69556,969.01,0
2018-07-27 09:45:44,0.558430158130235,12.78352,969.01,0
2018-07-27 10:11:16,0.558430158130235,13.00342,969.01,0
2018-07-27 10:41:41,0.561856110020605,13.07672,969.01,0
2018-07-27 11:49:14,0.578985869472452,13.2673,969.01,0
2018-07-27 12:11:16,0.575559917582083,13.22332,969.01,0
2018-07-27 12:42:27,0.585837773253191,13.29662,969.01,0
2018-07-27 13:53:12,0.5961156289243,13.64846,969.01,0
2018-07-27 14:11:12,0.602967532705039,13.58982,969.01,0
2018-07-27 14:41:11,0.599541580814669,13.72176,969.01,0
2018-07-27 15:57:19,0.602967532705039,13.76574,969.01,0
2018-07-27 16:13:49,0.609819436485778,13.7071,969.01,0
2018-07-27 16:41:16,0.616671340266517,13.69244,969.01,0
2018-07-27 18:11:23,0.630375147827995,12.85682,969.01,0
2018-07-27 18:43:37,0.630375147827995,12.78352,969.01,0
2018-07-27 19:17:48,0.613245388376148,12.79818,969.01,0
2018-07-27 19:42:20,0.613245388376148,12.7542,969.01,0
2018-07-27 20:11:22,0.609819436485778,12.78352,969.01,0
2018-07-27 21:21:03,0.613245388376148,12.76886,969.01,0
2018-07-27 21:46:11,0.613245388376148,12.73954,969.01,0
2018-07-27 22:13:19,0.609819436485778,12.73954,969.01,0
2018-07-27 23:41:19,0.602967532705039,12.72488,969.01,0
2018-07-28 00:11:26,0.599541580814669,12.71022,969.01,0
2018-07-28 01:45:27,0.578985869472452,12.65158,969.01,0
2018-07-28 02:11:22,0.575559917582083,12.6809,969.01,0
2018-07-28 02:41:20,0.575559917582083,12.69556,969.01,0
2018-07-28 03:42:21,0.575559917582083,12.6809,969.01,0
2018-07-28 04:11:22,0.572133965691713,12.6809,969.01,0
2018-07-28 04:44:07,0.568708013801344,12.66624,969.01,0
2018-07-28 05:44:32,0.558430158130235,12.65158,969.01,0
2018-07-28 06:11:23,0.568708013801344,12.65158,969.01,0
2018-07-28 06:41:23,0.568708013801344,12.66624,969.01,0
2018-07-28 07:27:18,0.568708013801344,12.6809,969.264,0.254000000000019
2018-07-28 07:44:16,0.565282061910974,12.69556,969.264,0
2018-07-28 08:11:22,0.568708013801344,12.69556,969.772,0.508000000000038
2018-07-28 09:41:13,0.575559917582083,13.01808,969.772,0
2018-07-28 10:13:35,0.578985869472452,13.1207,969.772,0
2018-07-28 11:43:28,0.578985869472452,13.13536,969.772,0
2018-07-28 12:11:15,0.575559917582083,13.25264,969.772,0
2018-07-28 12:41:44,0.575559917582083,13.28196,969.772,0
2018-07-28 13:47:06,0.572133965691713,13.28196,969.772,0
2018-07-28 14:12:03,0.568708013801344,13.53118,969.772,0
2018-07-28 14:41:41,0.582411821362822,13.35526,969.772,0
2018-07-28 15:50:29,0.582411821362822,13.50186,969.772,0
2018-07-28 16:11:13,0.585837773253191,13.23798,969.772,0
2018-07-28 16:43:06,0.578985869472452,13.15002,969.772,0
2018-07-28 17:55:50,0.585837773253191,12.87148,969.772,0
2018-07-28 18:12:14,0.585837773253191,12.81284,969.772,0
2018-07-28 18:41:21,0.585837773253191,12.79818,969.772,0
2018-07-28 19:19:57,0.561856110020605,12.73954,969.772,0
2018-07-28 19:41:21,0.561856110020605,12.76886,969.772,0
2018-07-28 20:13:11,0.561856110020605,12.7542,969.772,0
2018-07-28 21:15:28,0.565282061910974,12.73954,969.772,0
2018-07-28 21:41:12,0.565282061910974,12.71022,969.772,0
2018-07-28 22:11:34,0.561856110020605,12.72488,969.772,0
2018-07-28 23:28:18,0.558430158130235,12.69556,969.772,0
2018-07-28 23:43:48,0.548152302459126,12.69556,970.026,0.253999999999905
2018-07-29 00:11:23,0.544726350568757,12.69556,970.534,0.508000000000038
2018-07-29 01:30:55,0.541300398678387,12.6809,970.534,0
2018-07-29 01:41:15,0.537874446788018,12.66624,970.534,0
2018-07-29 02:11:22,0.531022543007279,12.66624,970.534,0
2018-07-29 03:42:20,0.52417063922654,12.63692,970.788,0.254000000000019
2018-07-29 04:11:18,0.527596591116909,12.63692,970.788,0
2018-07-29 04:41:23,0.527596591116909,12.63692,970.788,0
2018-07-29 05:55:16,0.531022543007279,12.62226,971.042,0.254000000000019
2018-07-29 06:12:46,0.527596591116909,12.62226,971.042,0
2018-07-29 06:41:28,0.527596591116909,12.62226,971.042,0
2018-07-29 07:21:01,0.534448494897648,12.65158,971.042,0
2018-07-29 07:41:23,0.531022543007279,12.66624,971.042,0
2018-07-29 08:13:20,0.534448494897648,12.66624,971.042,0
2018-07-29 09:25:31,0.534448494897648,12.69556,971.042,0
2018-07-29 09:42:04,0.534448494897648,12.78352,971.042,0
2018-07-29 10:11:10,0.537874446788018,12.93012,971.042,0
2018-07-29 11:45:27,0.541300398678387,12.98876,971.042,0
2018-07-29 11:47:03,0.541300398678387,12.98876,971.042,0
2018-07-29 12:11:30,0.537874446788018,13.22332,971.042,0
2018-07-29 13:41:16,0.537874446788018,13.13536,971.042,0
2018-07-29 14:11:13,0.541300398678387,13.07672,971.042,0
2018-07-29 14:43:28,0.537874446788018,12.9741,971.042,0
2018-07-29 15:44:27,0.544726350568757,13.15002,971.042,0
2018-07-29 16:11:19,0.537874446788018,12.91546,971.042,0
2018-07-29 16:41:23,0.541300398678387,12.9008,971.042,0
2018-07-29 17:49:26,0.541300398678387,12.78352,971.042,0
2018-07-29 18:13:24,0.548152302459126,12.76886,971.042,0
2018-07-29 18:41:49,0.561856110020605,12.73954,971.042,0
2018-07-29 19:14:53,0.537874446788018,12.71022,971.042,0
2018-07-29 19:41:21,0.541300398678387,12.71022,971.042,0
2018-07-29 20:11:29,0.544726350568757,12.6809,971.042,0
2018-07-29 21:17:26,0.544726350568757,12.66624,971.042,0
2018-07-29 21:42:51,0.548152302459126,12.66624,971.042,0
2018-07-29 22:11:51,0.548152302459126,12.65158,971.042,0
2018-07-29 23:22:24,0.544726350568757,12.62226,971.042,0
2018-07-29 23:41:21,0.548152302459126,12.62226,971.042,0
2018-07-30 00:14:24,0.541300398678387,12.62226,971.042,0
2018-07-30 01:16:51,0.548152302459126,12.6076,974.598,3.55599999999993
2018-07-30 01:41:32,0.551578254349496,12.6076,975.614,1.01600000000008
2018-07-30 02:11:21,0.555004206239865,12.6076,978.154,2.53999999999996
2018-07-30 03:29:16,0.582411821362822,12.59294,983.488,5.33400000000006
2018-07-30 03:45:05,0.59268967703393,12.57828,985.774,2.28599999999994
2018-07-30 04:12:00,0.599541580814669,12.59294,989.076,3.30200000000002
2018-07-30 05:41:29,0.613245388376148,12.57828,990.854,1.77800000000002
2018-07-30 06:11:22,0.606393484595408,12.57828,990.854,0
2018-07-30 07:17:18,0.5961156289243,12.57828,990.854,0
2018-07-30 07:41:32,0.59268967703393,12.62226,991.87,1.01599999999996
2018-07-30 08:11:19,0.589263725143561,12.6076,992.378,0.508000000000038
2018-07-30 09:19:21,0.599541580814669,12.69556,995.172,2.79399999999998
2018-07-30 09:44:02,0.599541580814669,12.78352,995.426,0.254000000000019
2018-07-30 10:11:16,0.599541580814669,12.84216,995.68,0.253999999999905
2018-07-30 11:41:35,0.5961156289243,12.93012,995.68,0
2018-07-30 12:11:14,0.59268967703393,13.23798,995.68,0
2018-07-30 13:44:00,0.585837773253191,13.22332,995.68,0
2018-07-30 14:11:13,0.585837773253191,13.20866,996.188,0.508000000000038
2018-07-30 15:47:24,0.585837773253191,13.29662,996.696,0.508000000000038
2018-07-30 16:12:19,0.582411821362822,13.42856,996.696,0
2018-07-30 16:42:13,0.582411821362822,13.23798,996.696,0
2018-07-30 17:51:23,0.572133965691713,12.94478,996.696,0
2018-07-30 18:11:15,0.575559917582083,12.9008,996.696,0
2018-07-30 18:44:15,0.575559917582083,12.88614,996.696,0
2018-07-30 19:15:51,0.572133965691713,12.78352,996.696,0
2018-07-30 19:42:13,0.575559917582083,12.76886,996.696,0
2018-07-30 21:11:24,0.582411821362822,12.72488,996.95,0.254000000000019
2018-07-30 21:41:20,0.585837773253191,12.72488,997.204,0.253999999999905
2018-07-30 22:15:38,0.585837773253191,12.69556,997.204,0
2018-07-30 23:14:42,0.578985869472452,12.65158,997.204,0
2018-07-30 23:41:19,0.575559917582083,12.6809,997.204,0
2018-07-31 00:11:49,0.572133965691713,12.69556,997.204,0
2018-07-31 01:19:14,0.572133965691713,12.6809,1000.506,3.30200000000002
2018-07-31 01:44:15,0.575559917582083,12.6809,1001.522,1.01600000000008
2018-07-31 02:12:30,0.582411821362822,12.66624,1004.062,2.53999999999996
2018-07-31 03:24:10,0.67148657051243,12.50498,1009.396,5.33399999999995
2018-07-31 03:41:24,0.74000560831982,12.63692,1011.174,1.77800000000002
2018-07-31 04:11:18,0.722875848867973,12.59294,1012.698,1.524
2018-07-31 05:43:01,0.661208714841321,12.59294,1013.206,0.508000000000038
2018-07-31 06:11:24,0.644078955389473,12.59294,1013.206,0
2018-07-31 07:17:27,0.623523244047256,12.6076,1013.206,0
2018-07-31 07:42:40,0.616671340266517,12.69556,1013.46,0.254000000000019
2018-07-31 08:11:31,0.613245388376148,12.79818,1013.46,0
2018-07-31 09:21:24,0.602967532705039,12.71022,1013.46,0
2018-07-31 09:41:12,0.602967532705039,12.84216,1013.46,0
2018-07-31 10:14:21,0.602967532705039,12.88614,1013.46,0
2018-07-31 11:24:40,0.599541580814669,13.1207,1013.46,0
2018-07-31 11:41:35,0.599541580814669,13.09138,1013.968,0.507999999999925
2018-07-31 12:11:12,0.5961156289243,13.25264,1013.968,0
2018-07-31 13:30:02,0.602967532705039,13.194,1013.968,0
2018-07-31 13:44:18,0.599541580814669,13.23798,1013.968,0
2018-07-31 14:11:49,0.599541580814669,13.194,1013.968,0
2018-07-31 15:41:30,0.606393484595408,13.54584,1014.476,0.508000000000038
2018-07-31 16:11:19,0.606393484595408,13.17934,1014.476,0
2018-07-31 17:45:20,0.599541580814669,12.81284,1014.476,0
2018-07-31 18:11:15,0.602967532705039,12.81284,1014.476,0
2018-07-31 18:41:24,0.602967532705039,12.76886,1014.476,0
2018-07-31 19:11:17,0.602967532705039,12.7542,1014.476,0
2018-07-31 19:41:23,0.599541580814669,12.7542,1014.476,0
2018-07-31 21:13:07,0.589263725143561,12.69556,1014.73,0.254000000000019
2018-07-31 21:41:17,0.589263725143561,12.6809,1014.73,0
2018-07-31 23:16:48,0.582411821362822,12.69556,1014.73,0
2018-07-31 23:43:34,0.578985869472452,12.69556,1014.73,0
2018-08-01 00:14:59,0.575559917582083,12.6809,1014.73,0
2018-08-01 01:12:54,0.565282061910974,12.65158,1014.73,0
2018-08-01 01:41:23,0.565282061910974,12.62226,1014.73,0
2018-08-01 02:11:23,0.561856110020605,12.65158,1014.73,0
2018-08-01 03:16:08,0.558430158130235,12.62226,1014.73,0
2018-08-01 03:41:54,0.551578254349496,12.62226,1014.73,0
2018-08-01 04:11:20,0.555004206239865,12.62226,1014.73,0
2018-08-01 05:29:04,0.551578254349496,12.6076,1014.73,0
2018-08-01 05:45:45,0.555004206239865,12.59294,1014.73,0
2018-08-01 06:14:08,0.551578254349496,12.57828,1014.73,0
2018-08-01 07:11:36,0.551578254349496,12.63692,1014.73,0
2018-08-01 07:41:23,0.555004206239865,12.65158,1014.73,0
2018-08-01 08:15:28,0.565282061910974,12.66624,1014.73,0
2018-08-01 09:15:35,0.555004206239865,12.72488,1014.73,0
2018-08-01 09:41:22,0.551578254349496,12.72488,1014.73,0
2018-08-01 10:11:52,0.558430158130235,12.73954,1014.73,0
2018-08-01 11:19:09,0.555004206239865,12.87148,1015.238,0.508000000000038
2018-08-01 11:43:36,0.555004206239865,12.76886,1015.238,0
2018-08-01 12:12:27,0.561856110020605,13.09138,1015.238,0
2018-08-01 13:23:33,0.561856110020605,13.194,1015.238,0
2018-08-01 13:41:16,0.561856110020605,13.194,1015.238,0
2018-08-01 14:11:18,0.551578254349496,13.22332,1015.238,0
2018-08-01 15:27:42,0.558430158130235,13.42856,1015.238,0
2018-08-01 15:44:15,0.551578254349496,13.32594,1015.238,0
2018-08-01 16:11:13,0.558430158130235,13.50186,1015.238,0
2018-08-01 17:41:16,0.568708013801344,12.9741,1015.238,0
2018-08-01 18:13:13,0.568708013801344,12.87148,1015.238,0
2018-08-01 18:56:19,0.575559917582083,12.8275,1015.238,0
2018-08-01 19:12:14,0.558430158130235,12.78352,1015.238,0
2018-08-01 19:41:14,0.561856110020605,12.78352,1015.238,0
2018-08-01 20:58:53,0.565282061910974,12.7542,1015.238,0
2018-08-01 21:15:50,0.568708013801344,12.73954,1015.238,0
2018-08-01 21:43:10,0.568708013801344,12.72488,1015.238,0
2018-08-01 23:11:22,0.565282061910974,12.71022,1015.238,0
2018-08-01 23:41:13,0.558430158130235,12.6809,1015.238,0
